"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","ULC","EMP","PC_CHGPP","A","2013",-0.2971165,
"HUN","ULC","EMP","PC_CHGPP","A","2014",1.175785,
"HUN","ULC","EMP","PC_CHGPP","A","2015",0.571935,
"HUN","ULC","EMP","PC_CHGPP","A","2016",3.971559,
"HUN","ULC","EMP","PC_CHGPP","A","2017",4.433129,
"HUN","ULC","EMP","PC_CHGPP","A","2018",3.301203,
"HUN","ULC","EMP","PC_CHGPP","A","2019",3.146705,
"HUN","ULC","EMP","PC_CHGPP","A","2020",7.127752,
"HUN","ULC","EMP","PC_CHGPP","A","2021",2.707525,
"HUN","ULC","EMP","PC_CHGPP","A","2022",12.14632,
"OECD","ULC","EMP","PC_CHGPP","A","2010",-0.7179046,
"OECD","ULC","EMP","PC_CHGPP","A","2011",1.177871,
"OECD","ULC","EMP","PC_CHGPP","A","2012",1.63348,
"OECD","ULC","EMP","PC_CHGPP","A","2013",0.8699134,
"OECD","ULC","EMP","PC_CHGPP","A","2014",1.398762,
"OECD","ULC","EMP","PC_CHGPP","A","2015",1.144118,
"OECD","ULC","EMP","PC_CHGPP","A","2016",1.381305,
"OECD","ULC","EMP","PC_CHGPP","A","2017",1.306061,
"OECD","ULC","EMP","PC_CHGPP","A","2018",2.520186,
"OECD","ULC","EMP","PC_CHGPP","A","2019",2.472645,
"OECD","ULC","EMP","PC_CHGPP","A","2020",4.747977,
"OECD","ULC","EMP","PC_CHGPP","A","2021",1.308973,
"OECD","ULC","EMP","PC_CHGPP","A","2022",5.514268,
"TUR","ULC","EMP","PC_CHGPP","A","2010",5.797314,
"TUR","ULC","EMP","PC_CHGPP","A","2011",5.025327,
"TUR","ULC","EMP","PC_CHGPP","A","2012",10.58701,
"TUR","ULC","EMP","PC_CHGPP","A","2013",4.550009,
"TUR","ULC","EMP","PC_CHGPP","A","2014",7.590052,
"TUR","ULC","EMP","PC_CHGPP","A","2015",7.540778,
"TUR","ULC","EMP","PC_CHGPP","A","2016",18.34514,
"TUR","ULC","EMP","PC_CHGPP","A","2017",5.455916,
"TUR","ULC","EMP","PC_CHGPP","A","2018",14.41687,
"TUR","ULC","EMP","PC_CHGPP","A","2019",17.15235,
"TUR","ULC","EMP","PC_CHGPP","A","2020",6.035498,
"TUR","ULC","EMP","PC_CHGPP","A","2021",17.40819,
"TUR","ULC","EMP","PC_CHGPP","A","2022",70.57303,
